,년도,시도,지자체,위반유형,차량종류,발생건수,대형사고,중대사고-여객,중대사고-화물,사망자수,치사율(%)
4620,2021,서울,용산구,신호위반,이륜,23.0,0.0,0,0,0.0,0.0
4621,2021,서울,용산구,안전거리미확보,승용,160.0,0.0,0,0,0.0,0.0
4622,2021,서울,용산구,안전거리미확보,승합,12.0,0.0,0,0,0.0,0.0
4623,2021,서울,용산구,안전거리미확보,화물,25.0,0.0,0,2,0.0,0.0
4624,2021,서울,용산구,안전거리미확보,특수,1.0,0.0,0,0,0.0,0.0
4625,2021,서울,용산구,안전거리미확보,이륜,8.0,0.0,0,0,0.0,0.0
4626,2021,서울,용산구,안전거리미확보,자전거,2.0,0.0,0,0,0.0,0.0
4627,2021,서울,용산구,안전거리미확보,건설기계,2.0,0.0,0,0,0.0,0.0
4628,2021,서울,용산구,안전거리미확보,기타,4.0,0.0,0,0,0.0,0.0
4629,2021,서울,용산구,불법유턴,승용,5.0,0.0,0,0,0.0,0.0
4630,2021,서울,용산구,불법유턴,화물,2.0,0.0,0,0,0.0,0.0
4631,2021,서울,용산구,안전운전불이행,승용,338.0,0.0,0,0,0.0,0.0
4632,2021,서울,용산구,안전운전불이행,승합,35.0,0.0,0,0,1.0,2.86
4633,2021,서울,용산구,안전운전불이행,화물,39.0,0.0,0,2,1.0,2.56
4634,2021,서울,용산구,안전운전불이행,이륜,58.0,0.0,0,0,1.0,1.72
4635,2021,서울,용산구,안전운전불이행,원동기,1.0,0.0,0,0,0.0,0.0
4636,2021,서울,용산구,안전운전불이행,자전거,40.0,0.0,0,0,0.0,0.0
4637,2021,서울,용산구,안전운전불이행,건설기계,2.0,0.0,0,0,0.0,0.0
4638,2021,서울,용산구,안전운전불이행,개인형이동수단(PM),4.0,0.0,0,0,0.0,0.0
4639,2021,서울,용산구,안전운전불이행,기타,23.0,0.0,0,0,0.0,0.0
4640,2021,서울,용산구,교차로운행방법위반,승용,18.0,0.0,0,0,0.0,0.0
4641,2021,서울,용산구,교차로운행방법위반,승합,1.0,0.0,0,0,0.0,0.0
4642,2021,서울,용산구,교차로운행방법위반,화물,2.0,0.0,0,0,0.0,0.0
4643,2021,서울,용산구,교차로운행방법위반,이륜,3.0,0.0,0,0,0.0,0.0
4644,2021,서울,용산구,보행자보호의무위반,승용,23.0,0.0,0,0,0.0,0.0
4645,2021,서울,용산구,보행자보호의무위반,승합,4.0,0.0,0,0,0.0,0.0
4646,2021,서울,용산구,보행자보호의무위반,화물,1.0,0.0,0,1,0.0,0.0
4647,2021,서울,용산구,보행자보호의무위반,이륜,2.0,0.0,0,0,0.0,0.0
4648,2021,서울,용산구,보행자보호의무위반,자전거,1.0,0.0,0,0,0.0,0.0
4649,2021,서울,용산구,보행자보호의무위반,기타,1.0,0.0,0,0,0.0,0.0
4650,2021,서울,용산구,차로위반,승용,8.0,0.0,0,0,0.0,0.0
4651,2021,서울,용산구,차로위반,승합,2.0,0.0,0,0,0.0,0.0
4652,2021,서울,용산구,차로위반,화물,2.0,0.0,0,0,0.0,0.0
4653,2021,서울,용산구,차로위반,기타,1.0,0.0,0,0,0.0,0.0
4654,2021,서울,용산구,직진우회전진행방해,승용,5.0,0.0,0,0,0.0,0.0
4655,2021,서울,용산구,직진우회전진행방해,승합,1.0,0.0,0,0,0.0,0.0
4656,2021,서울,용산구,직진우회전진행방해,이륜,2.0,0.0,0,0,0.0,0.0
4657,2021,서울,용산구,기타,승용,17.0,0.0,0,0,1.0,5.88
4658,2021,서울,용산구,기타,승합,5.0,0.0,0,0,0.0,0.0
4659,2021,서울,용산구,기타,화물,2.0,0.0,0,0,0.0,0.0
4660,2021,서울,용산구,기타,자전거,3.0,0.0,0,0,0.0,0.0
4661,2021,서울,용산구,기타,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
4662,2021,서울,은평구,중앙선침범,승용,9.0,0.0,0,0,0.0,0.0
4663,2021,서울,은평구,중앙선침범,화물,2.0,0.0,0,0,0.0,0.0
4664,2021,서울,은평구,중앙선침범,이륜,6.0,0.0,0,0,0.0,0.0
4665,2021,서울,은평구,중앙선침범,원동기,1.0,0.0,0,0,0.0,0.0
4666,2021,서울,은평구,중앙선침범,자전거,2.0,0.0,0,0,0.0,0.0
4667,2021,서울,은평구,중앙선침범,건설기계,1.0,0.0,0,0,0.0,0.0
4668,2021,서울,은평구,중앙선침범,개인형이동수단(PM),2.0,0.0,0,0,0.0,0.0
4669,2021,서울,은평구,중앙선침범,기타,1.0,0.0,0,0,0.0,0.0
4670,2021,서울,은평구,신호위반,승용,86.0,0.0,0,0,0.0,0.0
4671,2021,서울,은평구,신호위반,승합,4.0,0.0,0,0,0.0,0.0
4672,2021,서울,은평구,신호위반,화물,13.0,0.0,0,2,0.0,0.0
4673,2021,서울,은평구,신호위반,이륜,31.0,0.0,0,0,1.0,3.23
4674,2021,서울,은평구,신호위반,원동기,7.0,0.0,0,0,0.0,0.0
4675,2021,서울,은평구,신호위반,자전거,6.0,0.0,0,0,0.0,0.0
4676,2021,서울,은평구,신호위반,건설기계,1.0,0.0,0,0,0.0,0.0
4677,2021,서울,은평구,신호위반,개인형이동수단(PM),3.0,0.0,0,0,0.0,0.0
4678,2021,서울,은평구,신호위반,기타,1.0,0.0,0,0,0.0,0.0
4679,2021,서울,은평구,안전거리미확보,승용,30.0,0.0,0,0,0.0,0.0
4680,2021,서울,은평구,안전거리미확보,승합,3.0,0.0,0,0,0.0,0.0
4681,2021,서울,은평구,안전거리미확보,화물,4.0,0.0,0,1,0.0,0.0
4682,2021,서울,은평구,안전거리미확보,이륜,9.0,0.0,0,0,0.0,0.0
4683,2021,서울,은평구,안전거리미확보,자전거,1.0,0.0,0,0,0.0,0.0
4684,2021,서울,은평구,안전거리미확보,건설기계,1.0,0.0,0,0,0.0,0.0
4685,2021,서울,은평구,불법유턴,승용,8.0,0.0,0,0,0.0,0.0
4686,2021,서울,은평구,불법유턴,화물,1.0,0.0,0,0,0.0,0.0
4687,2021,서울,은평구,불법유턴,이륜,2.0,0.0,0,0,0.0,0.0
4688,2021,서울,은평구,불법유턴,자전거,1.0,0.0,0,0,1.0,100.0
4689,2021,서울,은평구,안전운전불이행,승용,279.0,0.0,0,0,2.0,0.72
4690,2021,서울,은평구,안전운전불이행,승합,39.0,1.0,0,0,0.0,0.0
4691,2021,서울,은평구,안전운전불이행,화물,43.0,0.0,0,2,2.0,4.65
4692,2021,서울,은평구,안전운전불이행,특수,1.0,0.0,0,0,0.0,0.0
4693,2021,서울,은평구,안전운전불이행,이륜,56.0,0.0,0,0,1.0,1.79
4694,2021,서울,은평구,안전운전불이행,원동기,13.0,0.0,0,0,1.0,7.69
4695,2021,서울,은평구,안전운전불이행,자전거,29.0,0.0,0,0,1.0,3.45
4696,2021,서울,은평구,안전운전불이행,건설기계,5.0,0.0,0,0,1.0,20.0
4697,2021,서울,은평구,안전운전불이행,사륜오토바이(AVT),1.0,0.0,0,0,0.0,0.0
4698,2021,서울,은평구,안전운전불이행,개인형이동수단(PM),6.0,0.0,0,0,0.0,0.0
4699,2021,서울,은평구,안전운전불이행,기타,7.0,0.0,0,0,0.0,0.0
4700,2021,서울,은평구,교차로운행방법위반,승용,19.0,0.0,0,0,0.0,0.0
4701,2021,서울,은평구,교차로운행방법위반,승합,1.0,0.0,0,0,0.0,0.0
4702,2021,서울,은평구,교차로운행방법위반,화물,6.0,0.0,0,0,0.0,0.0
4703,2021,서울,은평구,교차로운행방법위반,이륜,3.0,0.0,0,0,0.0,0.0
4704,2021,서울,은평구,교차로운행방법위반,원동기,2.0,0.0,0,0,0.0,0.0
4705,2021,서울,은평구,교차로운행방법위반,자전거,1.0,0.0,0,0,0.0,0.0
4706,2021,서울,은평구,보행자보호의무위반,승용,21.0,0.0,0,0,0.0,0.0
4707,2021,서울,은평구,보행자보호의무위반,승합,4.0,0.0,0,0,1.0,25.0
4708,2021,서울,은평구,보행자보호의무위반,화물,3.0,0.0,0,0,0.0,0.0
4709,2021,서울,은평구,보행자보호의무위반,이륜,2.0,0.0,0,0,0.0,0.0
4710,2021,서울,은평구,보행자보호의무위반,원동기,1.0,0.0,0,0,0.0,0.0
4711,2021,서울,은평구,보행자보호의무위반,자전거,3.0,0.0,0,0,0.0,0.0
4712,2021,서울,은평구,보행자보호의무위반,기타,1.0,0.0,0,0,0.0,0.0
4713,2021,서울,은평구,차로위반,승용,16.0,0.0,0,0,0.0,0.0
4714,2021,서울,은평구,차로위반,화물,1.0,0.0,0,0,0.0,0.0
4715,2021,서울,은평구,차로위반,원동기,3.0,0.0,0,0,0.0,0.0
4716,2021,서울,은평구,차로위반,자전거,4.0,0.0,0,0,0.0,0.0
4717,2021,서울,종로구,중앙선침범,승용,10.0,0.0,0,0,0.0,0.0
4718,2021,서울,종로구,중앙선침범,승합,1.0,0.0,0,0,0.0,0.0
4719,2021,서울,종로구,중앙선침범,화물,1.0,0.0,0,0,0.0,0.0
4720,2021,서울,종로구,중앙선침범,이륜,7.0,0.0,0,0,0.0,0.0
4721,2021,서울,종로구,중앙선침범,원동기,1.0,0.0,0,0,0.0,0.0
4722,2021,서울,종로구,중앙선침범,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
4723,2021,서울,종로구,신호위반,승용,77.0,0.0,0,0,0.0,0.0
4724,2021,서울,종로구,신호위반,승합,14.0,0.0,0,0,1.0,7.14
4725,2021,서울,종로구,신호위반,화물,7.0,0.0,0,0,1.0,14.29
4726,2021,서울,종로구,신호위반,특수,1.0,0.0,0,0,0.0,0.0
4727,2021,서울,종로구,신호위반,이륜,21.0,0.0,0,0,0.0,0.0
4728,2021,서울,종로구,신호위반,원동기,5.0,0.0,0,0,0.0,0.0
4729,2021,서울,종로구,신호위반,자전거,1.0,0.0,0,0,0.0,0.0
4730,2021,서울,종로구,신호위반,사륜오토바이(AVT),1.0,0.0,0,0,0.0,0.0
4731,2021,서울,종로구,신호위반,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
4732,2021,서울,종로구,신호위반,기타,2.0,0.0,0,0,0.0,0.0
4733,2021,서울,종로구,안전거리미확보,승용,88.0,0.0,0,0,0.0,0.0
4734,2021,서울,종로구,안전거리미확보,승합,5.0,0.0,0,0,0.0,0.0
4735,2021,서울,종로구,안전거리미확보,화물,14.0,0.0,0,2,0.0,0.0
4736,2021,서울,종로구,안전거리미확보,특수,1.0,0.0,0,0,0.0,0.0
4737,2021,서울,종로구,안전거리미확보,이륜,16.0,0.0,0,0,0.0,0.0
4738,2021,서울,종로구,안전거리미확보,원동기,5.0,0.0,0,0,0.0,0.0
4739,2021,서울,종로구,안전거리미확보,자전거,1.0,0.0,0,0,0.0,0.0
4740,2021,서울,종로구,불법유턴,승용,2.0,0.0,0,0,0.0,0.0
4741,2021,서울,종로구,불법유턴,화물,1.0,0.0,0,0,0.0,0.0
4742,2021,서울,종로구,불법유턴,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
4743,2021,서울,종로구,불법유턴,기타,1.0,0.0,0,0,0.0,0.0
4744,2021,서울,종로구,안전운전불이행,승용,242.0,0.0,0,0,0.0,0.0
4745,2021,서울,종로구,안전운전불이행,승합,33.0,0.0,0,0,0.0,0.0
4746,2021,서울,종로구,안전운전불이행,화물,33.0,0.0,0,5,1.0,3.03
4747,2021,서울,종로구,안전운전불이행,이륜,49.0,0.0,0,0,1.0,2.04
4748,2021,서울,종로구,안전운전불이행,원동기,12.0,0.0,0,0,1.0,8.33
4749,2021,서울,종로구,안전운전불이행,자전거,14.0,0.0,0,0,0.0,0.0
4750,2021,서울,종로구,안전운전불이행,건설기계,2.0,0.0,0,0,0.0,0.0
4751,2021,서울,종로구,안전운전불이행,기타,13.0,0.0,0,0,0.0,0.0
4752,2021,서울,종로구,교차로운행방법위반,승용,18.0,0.0,0,0,0.0,0.0
4753,2021,서울,종로구,교차로운행방법위반,승합,3.0,0.0,0,0,0.0,0.0
4754,2021,서울,종로구,교차로운행방법위반,화물,2.0,0.0,0,0,0.0,0.0
4755,2021,서울,종로구,교차로운행방법위반,이륜,1.0,0.0,0,0,0.0,0.0
4756,2021,서울,종로구,보행자보호의무위반,승용,17.0,0.0,0,0,0.0,0.0
4757,2021,서울,종로구,보행자보호의무위반,승합,1.0,0.0,0,0,0.0,0.0
4758,2021,서울,종로구,보행자보호의무위반,화물,3.0,0.0,0,0,0.0,0.0
4759,2021,서울,종로구,보행자보호의무위반,이륜,2.0,0.0,0,0,0.0,0.0
4760,2021,서울,종로구,차로위반,승용,5.0,0.0,0,0,0.0,0.0
4761,2021,서울,종로구,차로위반,화물,1.0,0.0,0,0,0.0,0.0
4762,2021,서울,종로구,차로위반,이륜,2.0,0.0,0,0,0.0,0.0
4763,2021,서울,종로구,직진우회전진행방해,승용,4.0,0.0,0,0,1.0,25.0
4764,2021,서울,종로구,직진우회전진행방해,이륜,1.0,0.0,0,0,0.0,0.0
4765,2021,서울,종로구,기타,승용,22.0,0.0,0,0,0.0,0.0
4766,2021,서울,종로구,기타,승합,4.0,0.0,0,0,0.0,0.0
4767,2021,서울,종로구,기타,이륜,3.0,0.0,0,0,0.0,0.0
4768,2021,서울,종로구,기타,자전거,3.0,0.0,0,0,0.0,0.0
4769,2021,서울,종로구,기타,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
4770,2021,서울,중구,중앙선침범,승용,16.0,0.0,0,0,0.0,0.0
4771,2021,서울,중구,중앙선침범,승합,1.0,0.0,0,0,0.0,0.0
4772,2021,서울,중구,중앙선침범,이륜,5.0,0.0,0,0,0.0,0.0
4773,2021,서울,중구,중앙선침범,원동기,2.0,0.0,0,0,0.0,0.0
4774,2021,서울,중구,중앙선침범,자전거,2.0,0.0,0,0,0.0,0.0
4775,2021,서울,중구,중앙선침범,건설기계,1.0,0.0,0,0,0.0,0.0
4776,2021,서울,중구,중앙선침범,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
4777,2021,서울,중구,신호위반,승용,51.0,0.0,0,0,0.0,0.0
4778,2021,서울,중구,신호위반,승합,6.0,0.0,0,0,0.0,0.0
4779,2021,서울,중구,신호위반,화물,8.0,0.0,0,0,0.0,0.0
4780,2021,서울,중구,신호위반,이륜,16.0,0.0,0,0,0.0,0.0
4781,2021,서울,중구,신호위반,원동기,5.0,0.0,0,0,0.0,0.0
4782,2021,서울,중구,신호위반,자전거,4.0,0.0,0,0,0.0,0.0
4783,2021,서울,중구,신호위반,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
4784,2021,서울,중구,신호위반,기타,2.0,0.0,0,0,0.0,0.0
4785,2021,서울,중구,안전거리미확보,승용,126.0,0.0,0,0,0.0,0.0
4786,2021,서울,중구,안전거리미확보,승합,11.0,0.0,0,0,0.0,0.0
4787,2021,서울,중구,안전거리미확보,화물,13.0,0.0,0,3,0.0,0.0
4788,2021,서울,중구,안전거리미확보,특수,1.0,0.0,0,0,0.0,0.0
4789,2021,서울,중구,안전거리미확보,이륜,10.0,0.0,0,0,0.0,0.0
4790,2021,서울,중구,안전거리미확보,원동기,4.0,0.0,0,0,0.0,0.0
4791,2021,서울,중구,안전거리미확보,자전거,1.0,0.0,0,0,0.0,0.0
4792,2021,서울,중구,안전거리미확보,건설기계,1.0,0.0,0,0,0.0,0.0
4793,2021,서울,중구,안전거리미확보,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
4794,2021,서울,중구,불법유턴,승용,5.0,0.0,0,0,0.0,0.0
4795,2021,서울,중구,불법유턴,승합,1.0,0.0,0,0,0.0,0.0
4796,2021,서울,중구,불법유턴,화물,1.0,0.0,0,0,0.0,0.0
4797,2021,서울,중구,불법유턴,원동기,1.0,0.0,0,0,0.0,0.0
4798,2021,서울,중구,불법유턴,자전거,1.0,0.0,0,0,0.0,0.0
4799,2021,서울,중구,불법유턴,건설기계,1.0,0.0,0,0,0.0,0.0
4800,2021,서울,중구,안전운전불이행,승용,264.0,0.0,0,0,1.0,0.38
4801,2021,서울,중구,안전운전불이행,승합,44.0,0.0,0,0,1.0,2.27
4802,2021,서울,중구,안전운전불이행,화물,45.0,0.0,0,6,0.0,0.0
4803,2021,서울,중구,안전운전불이행,이륜,53.0,0.0,0,0,1.0,1.89
4804,2021,서울,중구,안전운전불이행,원동기,17.0,0.0,0,0,0.0,0.0
4805,2021,서울,중구,안전운전불이행,자전거,8.0,0.0,0,0,0.0,0.0
4806,2021,서울,중구,안전운전불이행,개인형이동수단(PM),4.0,0.0,0,0,0.0,0.0
4807,2021,서울,중구,안전운전불이행,기타,10.0,0.0,0,0,0.0,0.0
4808,2021,서울,중구,교차로운행방법위반,승용,19.0,0.0,0,0,0.0,0.0
4809,2021,서울,중구,교차로운행방법위반,승합,5.0,0.0,0,0,0.0,0.0
4810,2021,서울,중구,교차로운행방법위반,화물,1.0,0.0,0,0,0.0,0.0
4811,2021,서울,중구,교차로운행방법위반,이륜,2.0,0.0,0,0,0.0,0.0
4812,2021,서울,중구,교차로운행방법위반,원동기,2.0,0.0,0,0,0.0,0.0
4813,2021,서울,중구,교차로운행방법위반,기타,1.0,0.0,0,0,0.0,0.0
4814,2021,서울,중구,보행자보호의무위반,승용,20.0,0.0,0,0,0.0,0.0
4815,2021,서울,중구,보행자보호의무위반,승합,1.0,0.0,0,0,0.0,0.0
4816,2021,서울,중구,보행자보호의무위반,화물,5.0,0.0,0,3,0.0,0.0
4817,2021,서울,중구,보행자보호의무위반,이륜,2.0,0.0,0,0,0.0,0.0
4818,2021,서울,중구,보행자보호의무위반,건설기계,1.0,0.0,0,0,0.0,0.0
4819,2021,서울,중구,차로위반,승용,5.0,0.0,0,0,0.0,0.0
4820,2021,서울,중구,차로위반,자전거,1.0,0.0,0,0,0.0,0.0
4821,2021,서울,중구,직진우회전진행방해,화물,3.0,0.0,0,1,0.0,0.0
4822,2021,서울,중구,직진우회전진행방해,이륜,3.0,0.0,0,0,0.0,0.0
4823,2021,서울,중구,직진우회전진행방해,원동기,2.0,0.0,0,0,0.0,0.0
4824,2021,서울,중랑구,중앙선침범,승용,25.0,0.0,0,0,0.0,0.0
4825,2021,서울,중랑구,중앙선침범,승합,1.0,0.0,0,0,0.0,0.0
4826,2021,서울,중랑구,중앙선침범,화물,4.0,0.0,0,0,0.0,0.0
4827,2021,서울,중랑구,중앙선침범,이륜,11.0,0.0,0,0,0.0,0.0
4828,2021,서울,중랑구,중앙선침범,원동기,1.0,0.0,0,0,0.0,0.0
4829,2021,서울,중랑구,중앙선침범,자전거,3.0,0.0,0,0,0.0,0.0
4830,2021,서울,중랑구,중앙선침범,기타,1.0,0.0,0,0,0.0,0.0
4831,2021,서울,중랑구,신호위반,승용,83.0,0.0,0,0,0.0,0.0
4832,2021,서울,중랑구,신호위반,승합,4.0,0.0,0,0,0.0,0.0
4833,2021,서울,중랑구,신호위반,화물,18.0,0.0,0,3,0.0,0.0
4834,2021,서울,중랑구,신호위반,이륜,42.0,0.0,0,0,0.0,0.0
4835,2021,서울,중랑구,신호위반,원동기,4.0,0.0,0,0,0.0,0.0
4836,2021,서울,중랑구,신호위반,자전거,7.0,0.0,0,0,0.0,0.0
4837,2021,서울,중랑구,신호위반,개인형이동수단(PM),3.0,0.0,0,0,0.0,0.0
4838,2021,서울,중랑구,신호위반,기타,6.0,0.0,0,0,0.0,0.0
4839,2021,서울,중랑구,안전거리미확보,승용,97.0,0.0,0,0,0.0,0.0
4840,2021,서울,중랑구,안전거리미확보,승합,8.0,0.0,0,0,0.0,0.0
4841,2021,서울,중랑구,안전거리미확보,화물,20.0,0.0,0,0,0.0,0.0
4842,2021,서울,중랑구,안전거리미확보,특수,1.0,0.0,0,0,0.0,0.0
4843,2021,서울,중랑구,안전거리미확보,이륜,18.0,0.0,0,0,0.0,0.0
4844,2021,서울,중랑구,안전거리미확보,원동기,2.0,0.0,0,0,0.0,0.0
4845,2021,서울,중랑구,안전거리미확보,자전거,4.0,0.0,0,0,0.0,0.0
4846,2021,서울,중랑구,안전거리미확보,건설기계,4.0,0.0,0,0,0.0,0.0
4847,2021,서울,중랑구,안전거리미확보,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
4848,2021,서울,중랑구,안전거리미확보,기타,7.0,0.0,0,0,0.0,0.0
4849,2021,서울,중랑구,불법유턴,승용,16.0,0.0,0,0,0.0,0.0
4850,2021,서울,중랑구,불법유턴,화물,2.0,0.0,0,0,0.0,0.0
4851,2021,서울,중랑구,불법유턴,이륜,1.0,0.0,0,0,0.0,0.0
4852,2021,서울,중랑구,불법유턴,원동기,1.0,0.0,0,0,0.0,0.0
4853,2021,서울,중랑구,불법유턴,자전거,9.0,0.0,0,0,0.0,0.0
4854,2021,서울,중랑구,불법유턴,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
4855,2021,서울,중랑구,안전운전불이행,승용,354.0,1.0,0,0,3.0,0.85
4856,2021,서울,중랑구,안전운전불이행,승합,41.0,0.0,0,0,1.0,2.44
4857,2021,서울,중랑구,안전운전불이행,화물,67.0,0.0,0,4,0.0,0.0
4858,2021,서울,중랑구,안전운전불이행,특수,2.0,0.0,0,0,0.0,0.0
4859,2021,서울,중랑구,안전운전불이행,이륜,92.0,0.0,0,0,1.0,1.09
4860,2021,서울,중랑구,안전운전불이행,원동기,7.0,0.0,0,0,1.0,14.29
4861,2021,서울,중랑구,안전운전불이행,자전거,63.0,0.0,0,0,0.0,0.0
4862,2021,서울,중랑구,안전운전불이행,건설기계,3.0,0.0,0,0,1.0,33.33
4863,2021,서울,중랑구,안전운전불이행,개인형이동수단(PM),10.0,0.0,0,0,0.0,0.0
4864,2021,서울,중랑구,안전운전불이행,기타,40.0,0.0,0,0,0.0,0.0
4865,2021,서울,중랑구,교차로운행방법위반,승용,71.0,0.0,0,0,0.0,0.0
4866,2021,서울,중랑구,교차로운행방법위반,승합,8.0,0.0,0,0,0.0,0.0
4867,2021,서울,중랑구,교차로운행방법위반,화물,16.0,0.0,0,2,0.0,0.0
4868,2021,서울,중랑구,교차로운행방법위반,이륜,13.0,0.0,0,0,0.0,0.0
4869,2021,서울,중랑구,교차로운행방법위반,원동기,1.0,0.0,0,0,0.0,0.0
4870,2021,서울,중랑구,교차로운행방법위반,자전거,1.0,0.0,0,0,0.0,0.0
4871,2021,서울,중랑구,교차로운행방법위반,기타,1.0,0.0,0,0,0.0,0.0
4872,2021,서울,중랑구,보행자보호의무위반,승용,32.0,0.0,0,0,0.0,0.0
4873,2021,서울,중랑구,보행자보호의무위반,승합,2.0,0.0,0,0,0.0,0.0
4874,2021,서울,중랑구,보행자보호의무위반,화물,10.0,0.0,0,1,0.0,0.0
4875,2021,서울,중랑구,보행자보호의무위반,이륜,3.0,0.0,0,0,0.0,0.0
4876,2021,서울,중랑구,보행자보호의무위반,자전거,1.0,0.0,0,0,0.0,0.0
4877,2021,서울,중랑구,차로위반,승용,32.0,0.0,0,0,0.0,0.0
4878,2021,서울,중랑구,차로위반,화물,3.0,0.0,0,0,0.0,0.0
4879,2021,서울,중랑구,차로위반,이륜,4.0,0.0,0,0,0.0,0.0
4880,2021,서울,강서구,중앙선침범,승용,39.0,0.0,0,0,0.0,0.0
4881,2021,서울,강서구,중앙선침범,승합,4.0,0.0,0,0,0.0,0.0
4882,2021,서울,강서구,중앙선침범,화물,2.0,0.0,0,0,0.0,0.0
4883,2021,서울,강서구,중앙선침범,이륜,15.0,0.0,0,0,0.0,0.0
4884,2021,서울,강서구,중앙선침범,원동기,4.0,0.0,0,0,0.0,0.0
4885,2021,서울,강서구,중앙선침범,자전거,5.0,0.0,0,0,0.0,0.0
4886,2021,서울,강서구,신호위반,승용,110.0,0.0,1,0,0.0,0.0
4887,2021,서울,강서구,신호위반,승합,11.0,0.0,0,0,0.0,0.0
4888,2021,서울,강서구,신호위반,화물,12.0,0.0,0,3,1.0,8.33
4889,2021,서울,강서구,신호위반,이륜,56.0,0.0,0,0,2.0,3.57
4890,2021,서울,강서구,신호위반,원동기,6.0,0.0,0,0,0.0,0.0
4891,2021,서울,강서구,신호위반,자전거,4.0,0.0,0,0,0.0,0.0
4892,2021,서울,강서구,신호위반,건설기계,3.0,0.0,0,0,0.0,0.0
4893,2021,서울,강서구,신호위반,개인형이동수단(PM),2.0,0.0,0,0,0.0,0.0
4894,2021,서울,강서구,신호위반,기타,3.0,0.0,0,0,0.0,0.0
4895,2021,서울,강서구,안전거리미확보,승용,132.0,0.0,0,0,0.0,0.0
4896,2021,서울,강서구,안전거리미확보,승합,6.0,0.0,0,0,0.0,0.0
4897,2021,서울,강서구,안전거리미확보,화물,17.0,0.0,0,1,0.0,0.0
4898,2021,서울,강서구,안전거리미확보,특수,1.0,0.0,0,0,0.0,0.0
4899,2021,서울,강서구,안전거리미확보,이륜,7.0,0.0,0,0,0.0,0.0
4900,2021,서울,강서구,안전거리미확보,원동기,4.0,0.0,0,0,0.0,0.0
4901,2021,서울,강서구,안전거리미확보,자전거,2.0,0.0,0,0,0.0,0.0
4902,2021,서울,강서구,안전거리미확보,건설기계,1.0,0.0,0,0,0.0,0.0
4903,2021,서울,강서구,안전거리미확보,기타,3.0,0.0,0,0,0.0,0.0
4904,2021,서울,강서구,불법유턴,승용,2.0,0.0,0,0,0.0,0.0
4905,2021,서울,강서구,불법유턴,승합,2.0,0.0,0,0,0.0,0.0
4906,2021,서울,강서구,불법유턴,화물,1.0,0.0,0,0,0.0,0.0
4907,2021,서울,강서구,불법유턴,자전거,1.0,0.0,0,0,0.0,0.0
4908,2021,서울,강서구,안전운전불이행,승용,493.0,0.0,0,0,3.0,0.61
4909,2021,서울,강서구,안전운전불이행,승합,58.0,0.0,0,0,1.0,1.72
4910,2021,서울,강서구,안전운전불이행,화물,69.0,0.0,0,7,0.0,0.0
4911,2021,서울,강서구,안전운전불이행,특수,4.0,0.0,0,0,0.0,0.0
4912,2021,서울,강서구,안전운전불이행,이륜,90.0,0.0,0,0,1.0,1.11
4913,2021,서울,강서구,안전운전불이행,원동기,19.0,0.0,0,0,1.0,5.26
4914,2021,서울,강서구,안전운전불이행,자전거,72.0,0.0,0,0,1.0,1.39
4915,2021,서울,강서구,안전운전불이행,건설기계,7.0,0.0,0,0,1.0,14.29
4916,2021,서울,강서구,안전운전불이행,개인형이동수단(PM),10.0,0.0,0,0,0.0,0.0
4917,2021,서울,강서구,안전운전불이행,기타,31.0,0.0,0,0,0.0,0.0
4918,2021,서울,강서구,교차로운행방법위반,승용,23.0,0.0,0,0,0.0,0.0
4919,2021,서울,강서구,교차로운행방법위반,승합,2.0,0.0,0,0,0.0,0.0
4920,2021,서울,강서구,교차로운행방법위반,원동기,1.0,0.0,0,0,0.0,0.0
4921,2021,서울,강서구,교차로운행방법위반,자전거,1.0,0.0,0,0,0.0,0.0
4922,2021,서울,강서구,교차로운행방법위반,개인형이동수단(PM),1.0,0.0,0,0,0.0,0.0
4923,2021,서울,강서구,교차로운행방법위반,기타,1.0,0.0,0,0,0.0,0.0
4924,2021,서울,강서구,보행자보호의무위반,승용,33.0,0.0,0,0,0.0,0.0
4925,2021,서울,강서구,보행자보호의무위반,승합,5.0,0.0,0,0,0.0,0.0
4926,2021,서울,강서구,보행자보호의무위반,화물,8.0,0.0,0,2,1.0,12.5
4927,2021,서울,강서구,보행자보호의무위반,이륜,2.0,0.0,0,0,0.0,0.0
4928,2021,서울,강서구,보행자보호의무위반,자전거,1.0,0.0,0,0,0.0,0.0
4929,2021,서울,강서구,보행자보호의무위반,기타,3.0,0.0,0,0,0.0,0.0
4930,2021,서울,강서구,차로위반,승용,10.0,0.0,0,0,0.0,0.0
4931,2021,서울,강서구,차로위반,이륜,1.0,0.0,0,0,0.0,0.0
4932,2021,서울,강서구,직진우회전진행방해,승용,14.0,0.0,0,0,0.0,0.0
