,Unnamed: 0,년도,시도,지자체,연령대,차량종류,발생건수,대형사고,중대사고-여객(건),중대사고-화물(건),사망자수,치사율(%)
384,27,2018,서울,성북구,40대,이륜,21,0,0,0,0,0.0
385,28,2018,서울,성북구,40대,원동기,5,0,0,0,0,0.0
386,29,2018,서울,성북구,40대,자전거,3,0,0,0,0,0.0
387,30,2018,서울,성북구,40대,건설기계,2,0,0,0,0,0.0
388,31,2018,서울,성북구,40대,기타,1,0,0,0,0,0.0
389,33,2018,서울,성북구,50대,승용,231,0,0,0,3,1.3
390,34,2018,서울,성북구,50대,승합,31,0,0,0,0,0.0
391,35,2018,서울,성북구,50대,화물,30,0,0,1,0,0.0
392,36,2018,서울,성북구,50대,이륜,17,0,0,0,0,0.0
393,37,2018,서울,성북구,50대,원동기,1,0,0,0,0,0.0
394,38,2018,서울,성북구,50대,자전거,8,0,0,0,0,0.0
395,39,2018,서울,성북구,50대,건설기계,2,0,0,0,1,50.0
396,40,2018,서울,성북구,50대,기타,1,0,0,0,0,0.0
397,42,2018,서울,성북구,60대 이상,승용,311,0,0,0,3,0.96
398,43,2018,서울,성북구,60대 이상,승합,38,0,0,0,1,2.63
399,44,2018,서울,성북구,60대 이상,화물,49,0,0,3,1,2.04
400,45,2018,서울,성북구,60대 이상,이륜,16,0,0,0,0,0.0
401,46,2018,서울,성북구,60대 이상,원동기,5,0,0,0,0,0.0
402,47,2018,서울,성북구,60대 이상,자전거,12,0,0,0,0,0.0
403,48,2018,서울,성북구,60대 이상,건설기계,3,0,0,0,0,0.0
404,49,2018,서울,성북구,60대 이상,기타,2,0,0,0,0,0.0
405,51,2018,서울,성북구,알수없음,이륜,1,0,0,0,0,0.0
406,52,2018,서울,성북구,알수없음,기타,30,0,0,0,0,0.0
407,1,2018,서울,송파구,20대 미만,승용,8,0,0,0,0,0.0
408,2,2018,서울,송파구,20대 미만,승합,1,0,0,0,0,0.0
409,3,2018,서울,송파구,20대 미만,이륜,29,0,0,0,0,0.0
410,4,2018,서울,송파구,20대 미만,원동기,16,0,0,0,0,0.0
411,5,2018,서울,송파구,20대 미만,자전거,43,0,0,0,0,0.0
412,7,2018,서울,송파구,20대,승용,184,0,0,0,1,0.54
413,8,2018,서울,송파구,20대,승합,7,0,0,0,0,0.0
414,9,2018,서울,송파구,20대,화물,12,0,0,1,1,8.33
415,10,2018,서울,송파구,20대,특수,2,0,0,0,0,0.0
416,11,2018,서울,송파구,20대,이륜,64,0,0,0,1,1.56
417,12,2018,서울,송파구,20대,원동기,25,0,0,0,0,0.0
418,13,2018,서울,송파구,20대,자전거,16,0,0,0,0,0.0
419,14,2018,서울,송파구,20대,사륜오토바이(AVT),1,0,0,0,0,0.0
420,15,2018,서울,송파구,20대,기타,3,0,0,0,0,0.0
421,17,2018,서울,송파구,30대,승용,326,0,0,0,1,0.31
422,18,2018,서울,송파구,30대,승합,16,0,0,0,0,0.0
423,19,2018,서울,송파구,30대,화물,26,0,0,1,0,0.0
424,20,2018,서울,송파구,30대,특수,1,0,0,0,0,0.0
425,21,2018,서울,송파구,30대,이륜,39,0,0,0,0,0.0
426,22,2018,서울,송파구,30대,원동기,17,0,0,0,0,0.0
427,23,2018,서울,송파구,30대,자전거,19,0,0,0,0,0.0
428,24,2018,서울,송파구,30대,건설기계,1,0,0,0,0,0.0
429,25,2018,서울,송파구,30대,기타,1,0,0,0,0,0.0
430,27,2018,서울,송파구,40대,승용,337,0,0,0,1,0.3
431,28,2018,서울,송파구,40대,승합,38,0,0,0,0,0.0
432,29,2018,서울,송파구,40대,화물,58,0,0,8,0,0.0
433,30,2018,서울,송파구,40대,특수,2,0,0,0,0,0.0
434,31,2018,서울,송파구,40대,이륜,23,0,0,0,0,0.0
435,32,2018,서울,송파구,40대,원동기,13,0,0,0,1,7.69
436,33,2018,서울,송파구,40대,자전거,18,0,0,0,0,0.0
437,34,2018,서울,송파구,40대,건설기계,7,0,0,0,0,0.0
438,35,2018,서울,송파구,40대,기타,2,0,0,0,0,0.0
439,37,2018,서울,송파구,50대,승용,482,0,0,0,6,1.24
440,38,2018,서울,송파구,50대,승합,77,0,0,0,0,0.0
441,39,2018,서울,송파구,50대,화물,81,0,0,7,1,1.23
442,40,2018,서울,송파구,50대,특수,4,0,0,0,0,0.0
443,41,2018,서울,송파구,50대,이륜,16,0,0,0,0,0.0
444,42,2018,서울,송파구,50대,원동기,8,0,0,0,1,12.5
445,43,2018,서울,송파구,50대,자전거,41,0,0,0,0,0.0
446,44,2018,서울,송파구,50대,건설기계,11,0,0,0,1,9.09
447,45,2018,서울,송파구,50대,사륜오토바이(AVT),1,0,0,0,0,0.0
448,46,2018,서울,송파구,50대,기타,2,0,0,0,0,0.0
449,48,2018,서울,송파구,60대 이상,승용,546,0,1,0,11,2.01
450,49,2018,서울,송파구,60대 이상,승합,39,0,0,0,0,0.0
451,50,2018,서울,송파구,60대 이상,화물,48,0,0,4,1,2.08
452,51,2018,서울,송파구,60대 이상,특수,2,0,0,0,0,0.0
453,52,2018,서울,송파구,60대 이상,이륜,17,0,0,0,0,0.0
454,53,2018,서울,송파구,60대 이상,원동기,7,0,0,0,0,0.0
455,54,2018,서울,송파구,60대 이상,자전거,39,0,0,0,0,0.0
456,55,2018,서울,송파구,60대 이상,건설기계,2,0,0,0,0,0.0
457,56,2018,서울,송파구,60대 이상,농기계,1,0,0,0,0,0.0
458,57,2018,서울,송파구,60대 이상,사륜오토바이(AVT),1,0,0,0,0,0.0
459,58,2018,서울,송파구,60대 이상,기타,2,0,0,0,0,0.0
460,60,2018,서울,송파구,알수없음,승용,1,0,0,0,0,0.0
461,61,2018,서울,송파구,알수없음,자전거,2,0,0,0,0,0.0
462,62,2018,서울,송파구,알수없음,기타,75,0,0,0,0,0.0
463,1,2018,서울,양천구,20대 미만,승용,5,0,0,0,0,0.0
464,2,2018,서울,양천구,20대 미만,이륜,23,0,0,0,0,0.0
465,3,2018,서울,양천구,20대 미만,원동기,1,0,0,0,0,0.0
466,4,2018,서울,양천구,20대 미만,자전거,12,0,0,0,0,0.0
467,5,2018,서울,양천구,20대 미만,사륜오토바이(AVT),1,0,0,0,0,0.0
468,7,2018,서울,양천구,20대,승용,77,0,0,0,0,0.0
469,8,2018,서울,양천구,20대,승합,3,0,0,0,0,0.0
470,9,2018,서울,양천구,20대,화물,11,0,0,0,0,0.0
471,10,2018,서울,양천구,20대,특수,1,0,0,0,0,0.0
472,11,2018,서울,양천구,20대,이륜,30,0,0,0,1,3.33
473,12,2018,서울,양천구,20대,원동기,4,0,0,0,0,0.0
474,13,2018,서울,양천구,20대,자전거,8,0,0,0,0,0.0
475,14,2018,서울,양천구,20대,건설기계,1,0,0,0,0,0.0
476,16,2018,서울,양천구,30대,승용,150,0,0,0,1,0.67
477,17,2018,서울,양천구,30대,승합,8,0,0,0,0,0.0
478,18,2018,서울,양천구,30대,화물,19,0,0,2,0,0.0
479,19,2018,서울,양천구,30대,특수,2,0,0,0,0,0.0
480,20,2018,서울,양천구,30대,이륜,14,0,0,0,1,7.14
481,21,2018,서울,양천구,30대,원동기,2,0,0,0,0,0.0
482,22,2018,서울,양천구,30대,자전거,3,0,0,0,0,0.0
483,23,2018,서울,양천구,30대,건설기계,1,0,0,0,0,0.0
484,25,2018,서울,양천구,40대,승용,199,0,0,0,1,0.5
485,26,2018,서울,양천구,40대,승합,27,1,0,0,0,0.0
486,27,2018,서울,양천구,40대,화물,29,0,0,3,0,0.0
487,28,2018,서울,양천구,40대,이륜,12,0,0,0,1,8.33
488,29,2018,서울,양천구,40대,자전거,2,0,0,0,0,0.0
489,30,2018,서울,양천구,40대,건설기계,2,0,0,0,0,0.0
490,32,2018,서울,양천구,50대,승용,254,0,0,0,0,0.0
491,33,2018,서울,양천구,50대,승합,33,0,0,0,0,0.0
492,34,2018,서울,양천구,50대,화물,39,0,0,1,0,0.0
493,35,2018,서울,양천구,50대,이륜,9,0,0,0,0,0.0
494,36,2018,서울,양천구,50대,원동기,2,0,0,0,0,0.0
495,37,2018,서울,양천구,50대,자전거,8,0,0,0,0,0.0
496,38,2018,서울,양천구,50대,건설기계,7,0,0,0,2,28.57
497,39,2018,서울,양천구,50대,사륜오토바이(AVT),1,0,0,0,0,0.0
498,41,2018,서울,양천구,60대 이상,승용,291,0,0,0,4,1.37
499,42,2018,서울,양천구,60대 이상,승합,30,0,0,0,0,0.0
500,43,2018,서울,양천구,60대 이상,화물,34,0,0,2,0,0.0
501,44,2018,서울,양천구,60대 이상,이륜,9,0,0,0,0,0.0
502,45,2018,서울,양천구,60대 이상,원동기,4,0,0,0,0,0.0
503,46,2018,서울,양천구,60대 이상,자전거,13,0,0,0,0,0.0
504,47,2018,서울,양천구,60대 이상,건설기계,1,0,0,0,0,0.0
505,49,2018,서울,양천구,알수없음,기타,46,0,0,0,0,0.0
506,1,2018,서울,강동구,20대 미만,승용,4,0,0,0,0,0.0
507,2,2018,서울,강동구,20대 미만,이륜,13,0,0,0,0,0.0
508,3,2018,서울,강동구,20대 미만,원동기,9,0,0,0,0,0.0
509,4,2018,서울,강동구,20대 미만,자전거,12,0,0,0,0,0.0
510,6,2018,서울,강동구,20대,승용,74,0,0,0,0,0.0
511,7,2018,서울,강동구,20대,승합,4,0,0,0,0,0.0
512,8,2018,서울,강동구,20대,화물,9,0,0,0,0,0.0
513,9,2018,서울,강동구,20대,이륜,36,0,0,0,0,0.0
514,10,2018,서울,강동구,20대,원동기,2,0,0,0,0,0.0
515,11,2018,서울,강동구,20대,자전거,5,0,0,0,0,0.0
516,12,2018,서울,강동구,20대,개인형이동수단(PM),2,0,0,0,0,0.0
517,14,2018,서울,강동구,30대,승용,162,0,0,0,3,1.85
518,15,2018,서울,강동구,30대,승합,12,0,0,0,0,0.0
519,16,2018,서울,강동구,30대,화물,16,0,0,0,0,0.0
520,17,2018,서울,강동구,30대,특수,1,0,0,0,0,0.0
521,18,2018,서울,강동구,30대,이륜,11,0,0,0,0,0.0
522,19,2018,서울,강동구,30대,원동기,3,0,0,0,0,0.0
523,20,2018,서울,강동구,30대,자전거,4,0,0,0,0,0.0
524,21,2018,서울,강동구,30대,기타,2,0,0,0,0,0.0
525,23,2018,서울,강동구,40대,승용,177,0,0,0,1,0.56
526,24,2018,서울,강동구,40대,승합,29,0,0,0,0,0.0
527,25,2018,서울,강동구,40대,화물,30,0,0,1,0,0.0
528,26,2018,서울,강동구,40대,특수,5,0,0,0,0,0.0
529,27,2018,서울,강동구,40대,이륜,8,0,0,0,0,0.0
530,28,2018,서울,강동구,40대,자전거,6,0,0,0,0,0.0
531,29,2018,서울,강동구,40대,건설기계,5,0,0,0,0,0.0
532,31,2018,서울,강동구,50대,승용,203,0,0,0,2,0.99
533,32,2018,서울,강동구,50대,승합,44,0,0,0,0,0.0
534,33,2018,서울,강동구,50대,화물,41,0,0,4,1,2.44
535,34,2018,서울,강동구,50대,특수,1,0,0,0,0,0.0
536,35,2018,서울,강동구,50대,이륜,11,0,0,0,0,0.0
537,36,2018,서울,강동구,50대,원동기,9,0,0,0,0,0.0
538,37,2018,서울,강동구,50대,자전거,12,0,0,0,0,0.0
539,38,2018,서울,강동구,50대,건설기계,6,0,0,0,1,16.67
540,40,2018,서울,강동구,60대 이상,승용,297,0,0,0,2,0.67
541,41,2018,서울,강동구,60대 이상,승합,22,0,0,0,1,4.55
542,42,2018,서울,강동구,60대 이상,화물,39,0,0,4,0,0.0
543,43,2018,서울,강동구,60대 이상,이륜,11,0,0,0,0,0.0
544,44,2018,서울,강동구,60대 이상,원동기,1,0,0,0,0,0.0
545,45,2018,서울,강동구,60대 이상,자전거,25,0,0,0,0,0.0
546,46,2018,서울,강동구,60대 이상,건설기계,2,0,0,0,1,50.0
547,48,2018,서울,강동구,알수없음,원동기,1,0,0,0,0,0.0
548,49,2018,서울,강동구,알수없음,자전거,2,0,0,0,0,0.0
549,50,2018,서울,강동구,알수없음,기타,50,0,0,0,0,0.0
550,1,2018,서울,영등포구,20대 미만,승용,12,0,0,0,0,0.0
551,2,2018,서울,영등포구,20대 미만,이륜,53,0,0,0,0,0.0
552,3,2018,서울,영등포구,20대 미만,원동기,3,0,0,0,0,0.0
553,4,2018,서울,영등포구,20대 미만,자전거,27,0,0,0,0,0.0
554,6,2018,서울,영등포구,20대,승용,195,0,0,0,0,0.0
555,7,2018,서울,영등포구,20대,승합,5,0,0,0,0,0.0
556,8,2018,서울,영등포구,20대,화물,5,0,0,0,0,0.0
557,9,2018,서울,영등포구,20대,특수,1,0,0,0,0,0.0
558,10,2018,서울,영등포구,20대,이륜,60,0,0,0,0,0.0
559,11,2018,서울,영등포구,20대,원동기,4,0,0,0,0,0.0
560,12,2018,서울,영등포구,20대,자전거,21,0,0,0,0,0.0
561,13,2018,서울,영등포구,20대,건설기계,1,0,0,0,0,0.0
562,14,2018,서울,영등포구,20대,개인형이동수단(PM),2,0,0,0,0,0.0
563,16,2018,서울,영등포구,30대,승용,299,0,0,0,1,0.33
564,17,2018,서울,영등포구,30대,승합,12,0,0,0,0,0.0
565,18,2018,서울,영등포구,30대,화물,26,0,0,1,1,3.85
566,19,2018,서울,영등포구,30대,특수,3,0,0,0,0,0.0
567,20,2018,서울,영등포구,30대,이륜,29,0,0,0,0,0.0
568,21,2018,서울,영등포구,30대,원동기,1,0,0,0,0,0.0
569,22,2018,서울,영등포구,30대,자전거,13,0,0,0,0,0.0
570,23,2018,서울,영등포구,30대,건설기계,2,0,0,0,0,0.0
571,25,2018,서울,영등포구,40대,승용,245,0,0,0,1,0.41
572,26,2018,서울,영등포구,40대,승합,42,0,0,0,0,0.0
573,27,2018,서울,영등포구,40대,화물,49,0,0,5,0,0.0
574,28,2018,서울,영등포구,40대,특수,2,0,0,0,0,0.0
575,29,2018,서울,영등포구,40대,이륜,37,0,0,0,0,0.0
576,30,2018,서울,영등포구,40대,원동기,2,0,0,0,0,0.0
577,31,2018,서울,영등포구,40대,자전거,19,0,0,0,1,5.26
578,32,2018,서울,영등포구,40대,건설기계,9,0,0,0,1,11.11
579,33,2018,서울,영등포구,40대,개인형이동수단(PM),1,0,0,0,0,0.0
580,35,2018,서울,영등포구,50대,승용,385,0,0,0,3,0.78
581,36,2018,서울,영등포구,50대,승합,65,0,0,0,0,0.0
582,37,2018,서울,영등포구,50대,화물,64,0,0,5,3,4.69
583,38,2018,서울,영등포구,50대,특수,2,0,0,0,0,0.0
584,39,2018,서울,영등포구,50대,이륜,34,0,0,0,0,0.0
585,40,2018,서울,영등포구,50대,원동기,2,0,0,0,0,0.0
586,41,2018,서울,영등포구,50대,자전거,31,0,0,0,2,6.45
587,42,2018,서울,영등포구,50대,건설기계,4,0,0,0,0,0.0
588,44,2018,서울,영등포구,60대 이상,승용,452,0,0,0,4,0.88
589,45,2018,서울,영등포구,60대 이상,승합,45,0,0,0,2,4.44
590,46,2018,서울,영등포구,60대 이상,화물,61,0,0,9,1,1.64
591,47,2018,서울,영등포구,60대 이상,특수,1,0,0,0,0,0.0
592,48,2018,서울,영등포구,60대 이상,이륜,30,0,0,0,1,3.33
593,49,2018,서울,영등포구,60대 이상,원동기,1,0,0,0,0,0.0
594,50,2018,서울,영등포구,60대 이상,자전거,50,0,0,0,1,2.0
595,51,2018,서울,영등포구,60대 이상,건설기계,4,0,0,0,0,0.0
596,52,2018,서울,영등포구,60대 이상,기타,1,0,0,0,0,0.0
597,54,2018,서울,영등포구,알수없음,이륜,1,0,0,0,0,0.0
598,55,2018,서울,영등포구,알수없음,원동기,2,0,0,0,0,0.0
599,56,2018,서울,영등포구,알수없음,건설기계,1,0,0,0,0,0.0
600,57,2018,서울,영등포구,알수없음,기타,77,0,0,0,0,0.0
601,1,2018,서울,용산구,20대 미만,승용,3,0,0,0,0,0.0
602,2,2018,서울,용산구,20대 미만,이륜,10,0,0,0,0,0.0
603,4,2018,서울,용산구,20대,승용,89,0,0,0,1,1.12
604,5,2018,서울,용산구,20대,승합,2,0,0,0,0,0.0
605,6,2018,서울,용산구,20대,화물,6,0,0,0,0,0.0
606,7,2018,서울,용산구,20대,이륜,35,0,0,0,1,2.86
607,8,2018,서울,용산구,20대,원동기,1,0,0,0,0,0.0
608,9,2018,서울,용산구,20대,자전거,5,0,0,0,0,0.0
609,11,2018,서울,용산구,30대,승용,176,0,0,0,1,0.57
610,12,2018,서울,용산구,30대,승합,5,0,0,0,0,0.0
611,13,2018,서울,용산구,30대,화물,10,0,0,0,2,20.0
612,14,2018,서울,용산구,30대,이륜,20,0,0,0,1,5.0
613,15,2018,서울,용산구,30대,원동기,2,0,0,0,0,0.0
614,16,2018,서울,용산구,30대,자전거,4,0,0,0,0,0.0
615,17,2018,서울,용산구,30대,건설기계,1,0,0,0,0,0.0
616,18,2018,서울,용산구,30대,기타,1,0,0,0,0,0.0
617,20,2018,서울,용산구,40대,승용,142,0,0,0,2,1.41
618,21,2018,서울,용산구,40대,승합,13,0,0,0,0,0.0
619,22,2018,서울,용산구,40대,화물,16,0,0,0,0,0.0
620,23,2018,서울,용산구,40대,이륜,17,0,0,0,0,0.0
621,24,2018,서울,용산구,40대,자전거,7,0,0,0,0,0.0
622,25,2018,서울,용산구,40대,기타,1,0,0,0,0,0.0
623,27,2018,서울,용산구,50대,승용,237,0,0,0,2,0.84
624,28,2018,서울,용산구,50대,승합,21,0,0,0,0,0.0
625,29,2018,서울,용산구,50대,화물,22,0,0,0,0,0.0
626,30,2018,서울,용산구,50대,이륜,11,0,0,0,1,9.09
627,31,2018,서울,용산구,50대,자전거,2,0,0,0,0,0.0
628,32,2018,서울,용산구,50대,건설기계,4,0,0,0,0,0.0
629,34,2018,서울,용산구,60대 이상,승용,358,0,0,0,3,0.84
630,35,2018,서울,용산구,60대 이상,승합,23,0,0,0,0,0.0
631,36,2018,서울,용산구,60대 이상,화물,11,0,0,3,0,0.0
632,37,2018,서울,용산구,60대 이상,이륜,9,0,0,0,0,0.0
633,38,2018,서울,용산구,60대 이상,원동기,1,0,0,0,0,0.0
634,39,2018,서울,용산구,60대 이상,자전거,8,0,0,0,0,0.0
635,40,2018,서울,용산구,60대 이상,개인형이동수단(PM),2,0,0,0,0,0.0
636,42,2018,서울,용산구,알수없음,승용,1,0,0,0,0,0.0
637,43,2018,서울,용산구,알수없음,이륜,1,0,0,0,0,0.0
638,44,2018,서울,용산구,알수없음,기타,53,0,0,0,0,0.0
639,1,2018,서울,은평구,20대 미만,승용,4,0,0,0,0,0.0
640,2,2018,서울,은평구,20대 미만,이륜,13,0,0,0,0,0.0
641,3,2018,서울,은평구,20대 미만,원동기,9,0,0,0,2,22.22
642,4,2018,서울,은평구,20대 미만,자전거,9,0,0,0,0,0.0
643,6,2018,서울,은평구,20대,승용,57,0,0,0,1,1.75
644,7,2018,서울,은평구,20대,승합,6,0,0,0,0,0.0
645,8,2018,서울,은평구,20대,화물,3,0,0,0,1,33.33
646,9,2018,서울,은평구,20대,이륜,28,0,0,0,0,0.0
647,10,2018,서울,은평구,20대,원동기,5,0,0,0,0,0.0
648,11,2018,서울,은평구,20대,자전거,4,0,0,0,0,0.0
649,13,2018,서울,은평구,30대,승용,112,0,0,0,0,0.0
650,14,2018,서울,은평구,30대,승합,3,0,0,0,0,0.0
651,15,2018,서울,은평구,30대,화물,12,0,0,1,0,0.0
652,16,2018,서울,은평구,30대,이륜,11,0,0,0,0,0.0
653,17,2018,서울,은평구,30대,원동기,6,0,0,0,0,0.0
654,18,2018,서울,은평구,30대,자전거,3,0,0,0,0,0.0
655,19,2018,서울,은평구,30대,건설기계,1,0,0,0,0,0.0
656,20,2018,서울,은평구,30대,개인형이동수단(PM),1,0,0,0,0,0.0
657,21,2018,서울,은평구,30대,기타,1,0,0,0,0,0.0
658,23,2018,서울,은평구,40대,승용,123,0,0,0,0,0.0
659,24,2018,서울,은평구,40대,승합,16,0,0,0,0,0.0
660,25,2018,서울,은평구,40대,화물,17,0,0,0,0,0.0
661,26,2018,서울,은평구,40대,특수,1,0,0,0,0,0.0
662,27,2018,서울,은평구,40대,이륜,21,0,0,0,0,0.0
663,28,2018,서울,은평구,40대,원동기,7,0,0,0,0,0.0
664,29,2018,서울,은평구,40대,자전거,5,0,0,0,0,0.0
665,30,2018,서울,은평구,40대,건설기계,3,0,0,0,0,0.0
666,31,2018,서울,은평구,40대,개인형이동수단(PM),1,0,0,0,0,0.0
667,33,2018,서울,은평구,50대,승용,173,0,0,0,1,0.58
668,34,2018,서울,은평구,50대,승합,48,0,0,0,3,6.25
669,35,2018,서울,은평구,50대,화물,30,0,0,0,0,0.0
670,36,2018,서울,은평구,50대,이륜,10,0,0,0,0,0.0
671,37,2018,서울,은평구,50대,원동기,3,0,0,0,0,0.0
672,38,2018,서울,은평구,50대,자전거,10,0,0,0,0,0.0
673,39,2018,서울,은평구,50대,건설기계,4,0,0,0,0,0.0
674,40,2018,서울,은평구,50대,기타,1,0,0,0,0,0.0
675,42,2018,서울,은평구,60대 이상,승용,230,0,0,0,1,0.43
676,43,2018,서울,은평구,60대 이상,승합,32,0,0,0,0,0.0
677,44,2018,서울,은평구,60대 이상,화물,23,0,0,3,1,4.35
678,45,2018,서울,은평구,60대 이상,이륜,13,0,0,0,1,7.69
679,46,2018,서울,은평구,60대 이상,원동기,5,0,0,0,0,0.0
680,47,2018,서울,은평구,60대 이상,자전거,19,0,0,0,1,5.26
681,48,2018,서울,은평구,60대 이상,기타,1,0,0,0,0,0.0
682,50,2018,서울,은평구,알수없음,자전거,1,0,0,0,0,0.0
683,51,2018,서울,은평구,알수없음,기타,49,0,0,0,0,0.0
684,1,2018,서울,종로구,20대 미만,승용,2,0,0,0,0,0.0
685,2,2018,서울,종로구,20대 미만,이륜,4,0,0,0,0,0.0
686,3,2018,서울,종로구,20대 미만,원동기,5,0,0,0,0,0.0
687,4,2018,서울,종로구,20대 미만,자전거,2,0,0,0,0,0.0
688,6,2018,서울,종로구,20대,승용,66,0,0,0,0,0.0
689,7,2018,서울,종로구,20대,승합,3,0,0,0,0,0.0
690,8,2018,서울,종로구,20대,화물,2,0,0,0,0,0.0
691,9,2018,서울,종로구,20대,이륜,26,0,0,0,0,0.0
692,10,2018,서울,종로구,20대,원동기,7,0,0,0,0,0.0
693,11,2018,서울,종로구,20대,자전거,5,0,0,0,0,0.0
694,12,2018,서울,종로구,20대,개인형이동수단(PM),1,0,0,0,0,0.0
695,14,2018,서울,종로구,30대,승용,116,0,0,0,1,0.86
696,15,2018,서울,종로구,30대,승합,11,0,0,0,0,0.0
697,16,2018,서울,종로구,30대,화물,10,0,0,0,0,0.0
698,17,2018,서울,종로구,30대,이륜,18,0,0,0,0,0.0
699,18,2018,서울,종로구,30대,원동기,9,0,0,0,0,0.0
700,19,2018,서울,종로구,30대,자전거,3,0,0,0,0,0.0
701,21,2018,서울,종로구,40대,승용,100,0,0,0,0,0.0
702,22,2018,서울,종로구,40대,승합,14,0,0,0,0,0.0
703,23,2018,서울,종로구,40대,화물,19,0,0,1,0,0.0
704,24,2018,서울,종로구,40대,특수,2,0,0,0,0,0.0
705,25,2018,서울,종로구,40대,이륜,20,0,0,0,1,5.0
706,26,2018,서울,종로구,40대,원동기,6,0,0,0,0,0.0
707,27,2018,서울,종로구,40대,자전거,2,0,0,0,0,0.0
708,28,2018,서울,종로구,40대,건설기계,1,0,0,0,0,0.0
709,29,2018,서울,종로구,40대,개인형이동수단(PM),2,0,0,0,0,0.0
710,31,2018,서울,종로구,50대,승용,199,0,0,0,1,0.5
711,32,2018,서울,종로구,50대,승합,50,0,0,0,2,4.0
712,33,2018,서울,종로구,50대,화물,29,0,0,5,1,3.45
713,34,2018,서울,종로구,50대,이륜,9,0,0,0,0,0.0
714,35,2018,서울,종로구,50대,원동기,4,0,0,0,0,0.0
715,36,2018,서울,종로구,50대,자전거,5,0,0,0,0,0.0
716,38,2018,서울,종로구,60대 이상,승용,288,0,0,0,0,0.0
717,39,2018,서울,종로구,60대 이상,승합,21,0,0,0,0,0.0
718,40,2018,서울,종로구,60대 이상,화물,23,0,0,4,0,0.0
719,41,2018,서울,종로구,60대 이상,이륜,16,0,0,0,0,0.0
720,42,2018,서울,종로구,60대 이상,원동기,3,0,0,0,0,0.0
721,43,2018,서울,종로구,60대 이상,자전거,4,0,0,0,0,0.0
722,44,2018,서울,종로구,60대 이상,건설기계,1,0,0,0,0,0.0
723,46,2018,서울,종로구,알수없음,기타,26,0,0,0,0,0.0
724,1,2018,서울,중구,20대 미만,승용,3,0,0,0,0,0.0
725,2,2018,서울,중구,20대 미만,이륜,6,0,0,0,0,0.0
726,3,2018,서울,중구,20대 미만,원동기,1,0,0,0,0,0.0
727,5,2018,서울,중구,20대,승용,61,0,0,0,0,0.0
728,6,2018,서울,중구,20대,승합,2,0,0,0,0,0.0
729,7,2018,서울,중구,20대,화물,6,0,0,0,0,0.0
730,8,2018,서울,중구,20대,이륜,21,0,0,0,0,0.0
731,9,2018,서울,중구,20대,원동기,6,0,0,0,0,0.0
