,year,구,기상상태,차량종류,발생건수,대형사고,중대사고-여객,중대사고-화물,사망자수,치사율
2296,2021,서초구,비,자전거,1,0,0,0,0,0.0
2297,2021,서초구,비,건설기계,1,0,0,0,0,0.0
2298,2021,서초구,비,개인형이동수단(PM),2,0,0,0,0,0.0
2299,2021,서초구,비,기타,3,0,0,0,0,0.0
2300,2021,서초구,눈,승용,10,0,0,0,1,10.0
2301,2021,서초구,눈,화물,1,0,0,0,0,0.0
2302,2021,서초구,눈,기타,1,0,0,0,0,0.0
2303,2021,서초구,기타,승용,11,0,0,0,0,0.0
2304,2021,서초구,기타,승합,1,0,0,0,0,0.0
2305,2021,서초구,기타,화물,2,0,0,0,0,0.0
2306,2021,서초구,기타,이륜,1,0,0,0,0,0.0
2307,2021,서초구,기타,자전거,1,0,0,0,0,0.0
2308,2021,서초구,기타,기타,1,0,0,0,0,0.0
2309,2021,성동구,맑음,승용,565,0,0,0,5,0.88
2310,2021,성동구,맑음,승합,26,0,0,0,0,0.0
2311,2021,성동구,맑음,화물,104,0,0,7,1,0.96
2312,2021,성동구,맑음,특수,1,0,0,0,0,0.0
2313,2021,성동구,맑음,이륜,109,0,0,0,0,0.0
2314,2021,성동구,맑음,원동기,15,0,0,0,0,0.0
2315,2021,성동구,맑음,자전거,83,0,0,0,0,0.0
2316,2021,성동구,맑음,건설기계,8,0,0,0,1,12.5
2317,2021,성동구,맑음,개인형이동수단(PM),16,0,0,0,0,0.0
2318,2021,성동구,맑음,기타,20,0,0,0,0,0.0
2319,2021,성동구,흐림,승용,20,0,0,0,0,0.0
2320,2021,성동구,흐림,화물,1,0,0,0,0,0.0
2321,2021,성동구,흐림,이륜,3,0,0,0,0,0.0
2322,2021,성동구,흐림,원동기,1,0,0,0,0,0.0
2323,2021,성동구,흐림,자전거,2,0,0,0,0,0.0
2324,2021,성동구,흐림,건설기계,1,0,0,0,0,0.0
2325,2021,성동구,흐림,기타,1,0,0,0,0,0.0
2326,2021,성동구,비,승용,27,0,0,0,1,3.7
2327,2021,성동구,비,승합,2,0,0,0,0,0.0
2328,2021,성동구,비,화물,9,0,0,1,0,0.0
2329,2021,성동구,비,이륜,4,0,0,0,0,0.0
2330,2021,성동구,비,원동기,1,0,0,0,0,0.0
2331,2021,성동구,비,자전거,1,0,0,0,0,0.0
2332,2021,성동구,비,건설기계,1,0,0,0,0,0.0
2333,2021,성동구,비,기타,1,0,0,0,0,0.0
2334,2021,성동구,눈,승용,2,0,0,0,0,0.0
2335,2021,성동구,눈,승합,1,0,0,0,0,0.0
2336,2021,성동구,기타,승용,20,0,0,0,0,0.0
2337,2021,성동구,기타,승합,1,0,0,0,0,0.0
2338,2021,성동구,기타,화물,5,0,0,0,0,0.0
2339,2021,성동구,기타,이륜,3,0,0,0,0,0.0
2340,2021,성동구,기타,원동기,1,0,0,0,0,0.0
2341,2021,성동구,기타,자전거,1,0,0,0,0,0.0
2342,2021,성동구,기타,기타,1,0,0,0,0,0.0
2343,2021,성북구,맑음,승용,707,0,0,0,3,0.42
2344,2021,성북구,맑음,승합,70,0,0,0,2,2.86
2345,2021,성북구,맑음,화물,95,0,0,4,3,3.16
2346,2021,성북구,맑음,특수,1,0,0,0,0,0.0
2347,2021,성북구,맑음,이륜,143,0,0,0,4,2.8
2348,2021,성북구,맑음,원동기,11,0,0,0,0,0.0
2349,2021,성북구,맑음,자전거,42,0,0,0,1,2.38
2350,2021,성북구,맑음,건설기계,8,0,0,0,0,0.0
2351,2021,성북구,맑음,개인형이동수단(PM),5,0,0,0,0,0.0
2352,2021,성북구,맑음,기타,21,0,0,0,0,0.0
2353,2021,성북구,흐림,승용,43,0,0,0,0,0.0
2354,2021,성북구,흐림,승합,8,0,0,0,0,0.0
2355,2021,성북구,흐림,화물,7,0,0,0,0,0.0
2356,2021,성북구,흐림,이륜,3,0,0,0,0,0.0
2357,2021,성북구,흐림,원동기,2,0,0,0,0,0.0
2358,2021,성북구,흐림,자전거,2,0,0,0,0,0.0
2359,2021,성북구,비,승용,48,0,0,0,1,2.08
2360,2021,성북구,비,승합,5,0,0,0,0,0.0
2361,2021,성북구,비,화물,6,0,0,0,0,0.0
2362,2021,성북구,비,이륜,11,0,0,0,1,9.09
2363,2021,성북구,비,자전거,1,0,0,0,0,0.0
2364,2021,성북구,비,기타,1,0,0,0,0,0.0
2365,2021,성북구,눈,승용,5,0,0,0,0,0.0
2366,2021,성북구,눈,승합,1,0,0,0,0,0.0
2367,2021,성북구,눈,화물,1,0,0,0,0,0.0
2368,2021,성북구,눈,기타,2,0,0,0,0,0.0
2369,2021,성북구,기타,승용,23,0,0,0,0,0.0
2370,2021,성북구,기타,승합,3,0,0,0,0,0.0
2371,2021,성북구,기타,화물,5,0,0,1,0,0.0
2372,2021,성북구,기타,이륜,3,0,0,0,0,0.0
2373,2021,성북구,기타,자전거,1,0,0,0,0,0.0
2374,2021,성북구,기타,기타,1,0,0,0,0,0.0
2375,2021,송파구,맑음,승용,1427,0,0,0,2,0.14
2376,2021,송파구,맑음,승합,105,0,0,0,3,2.86
2377,2021,송파구,맑음,화물,180,0,0,15,8,4.44
2378,2021,송파구,맑음,특수,7,0,0,0,0,0.0
2379,2021,송파구,맑음,이륜,219,0,0,0,1,0.46
2380,2021,송파구,맑음,원동기,36,0,0,0,0,0.0
2381,2021,송파구,맑음,자전거,186,0,0,0,0,0.0
2382,2021,송파구,맑음,건설기계,21,0,0,0,0,0.0
2383,2021,송파구,맑음,개인형이동수단(PM),54,0,0,0,0,0.0
2384,2021,송파구,맑음,기타,57,0,0,0,0,0.0
2385,2021,송파구,흐림,승용,55,0,0,0,0,0.0
2386,2021,송파구,흐림,승합,1,0,0,0,0,0.0
2387,2021,송파구,흐림,화물,6,0,0,0,0,0.0
2388,2021,송파구,흐림,이륜,6,0,0,0,0,0.0
2389,2021,송파구,흐림,자전거,5,0,0,0,0,0.0
2390,2021,송파구,흐림,기타,5,0,0,0,0,0.0
2391,2021,송파구,비,승용,103,0,0,0,0,0.0
2392,2021,송파구,비,승합,4,0,0,0,0,0.0
2393,2021,송파구,비,화물,10,0,0,1,0,0.0
2394,2021,송파구,비,이륜,16,0,0,0,0,0.0
2395,2021,송파구,비,자전거,6,0,0,0,0,0.0
2396,2021,송파구,비,건설기계,2,0,0,0,0,0.0
2397,2021,송파구,비,기타,6,0,0,0,0,0.0
2398,2021,송파구,눈,승용,13,0,0,0,0,0.0
2399,2021,송파구,기타,승용,42,0,0,0,0,0.0
2400,2021,송파구,기타,승합,1,0,0,0,0,0.0
2401,2021,송파구,기타,화물,7,0,0,0,0,0.0
2402,2021,송파구,기타,이륜,13,0,0,0,0,0.0
2403,2021,송파구,기타,자전거,3,0,0,0,0,0.0
2404,2021,송파구,기타,개인형이동수단(PM),3,0,0,0,0,0.0
2405,2021,송파구,기타,기타,8,0,0,0,0,0.0
2406,2021,양천구,맑음,승용,764,0,0,0,7,0.92
2407,2021,양천구,맑음,승합,54,0,0,0,0,0.0
2408,2021,양천구,맑음,화물,97,0,0,3,1,1.03
2409,2021,양천구,맑음,특수,2,0,0,0,0,0.0
2410,2021,양천구,맑음,이륜,106,0,0,0,2,1.89
2411,2021,양천구,맑음,원동기,18,0,0,0,0,0.0
2412,2021,양천구,맑음,자전거,49,0,0,0,2,4.08
2413,2021,양천구,맑음,건설기계,9,0,0,0,0,0.0
2414,2021,양천구,맑음,개인형이동수단(PM),4,0,0,0,0,0.0
2415,2021,양천구,맑음,기타,31,0,0,0,0,0.0
2416,2021,양천구,흐림,승용,37,0,0,0,1,2.7
2417,2021,양천구,흐림,승합,1,0,0,0,0,0.0
2418,2021,양천구,흐림,화물,5,0,0,0,0,0.0
2419,2021,양천구,흐림,이륜,3,0,0,0,0,0.0
2420,2021,양천구,흐림,원동기,2,0,0,0,0,0.0
2421,2021,양천구,흐림,자전거,3,0,0,0,0,0.0
2422,2021,양천구,흐림,기타,10,0,0,0,0,0.0
2423,2021,양천구,비,승용,69,0,0,0,1,1.45
2424,2021,양천구,비,승합,2,0,0,0,0,0.0
2425,2021,양천구,비,화물,8,0,0,0,0,0.0
2426,2021,양천구,비,이륜,8,0,0,0,0,0.0
2427,2021,양천구,비,원동기,1,0,0,0,0,0.0
2428,2021,양천구,비,자전거,5,0,0,0,0,0.0
2429,2021,양천구,비,건설기계,2,0,0,0,0,0.0
2430,2021,양천구,비,개인형이동수단(PM),1,0,0,0,0,0.0
2431,2021,양천구,비,기타,4,0,0,0,0,0.0
2432,2021,양천구,눈,승용,1,0,0,0,0,0.0
2433,2021,양천구,기타,승용,6,0,0,0,0,0.0
2434,2021,양천구,기타,화물,1,0,0,0,0,0.0
2435,2021,양천구,기타,이륜,1,0,0,0,0,0.0
2436,2021,양천구,기타,자전거,1,0,0,0,0,0.0
2437,2021,영등포구,맑음,승용,1202,0,0,0,7,0.58
2438,2021,영등포구,맑음,승합,100,0,0,0,2,2.0
2439,2021,영등포구,맑음,화물,173,1,0,15,4,2.31
2440,2021,영등포구,맑음,특수,4,0,0,0,0,0.0
2441,2021,영등포구,맑음,이륜,191,0,0,0,0,0.0
2442,2021,영등포구,맑음,원동기,26,0,0,0,0,0.0
2443,2021,영등포구,맑음,자전거,182,0,0,0,1,0.55
2444,2021,영등포구,맑음,건설기계,20,0,0,0,0,0.0
2445,2021,영등포구,맑음,개인형이동수단(PM),13,0,0,0,0,0.0
2446,2021,영등포구,맑음,기타,28,0,0,0,0,0.0
2447,2021,영등포구,흐림,승용,26,0,0,0,0,0.0
2448,2021,영등포구,흐림,승합,2,0,0,0,0,0.0
2449,2021,영등포구,흐림,화물,5,0,0,1,1,20.0
2450,2021,영등포구,흐림,이륜,3,0,0,0,0,0.0
2451,2021,영등포구,흐림,원동기,1,0,0,0,0,0.0
2452,2021,영등포구,흐림,자전거,3,0,0,0,0,0.0
2453,2021,영등포구,비,승용,72,0,0,0,0,0.0
2454,2021,영등포구,비,승합,6,0,0,0,0,0.0
2455,2021,영등포구,비,화물,7,0,0,0,0,0.0
2456,2021,영등포구,비,이륜,10,0,0,0,0,0.0
2457,2021,영등포구,비,원동기,1,0,0,0,0,0.0
2458,2021,영등포구,비,자전거,3,0,0,0,0,0.0
2459,2021,영등포구,비,기타,4,0,0,0,0,0.0
2460,2021,영등포구,안개,자전거,1,0,0,0,0,0.0
2461,2021,영등포구,눈,승용,2,0,0,0,0,0.0
2462,2021,영등포구,기타,승용,63,0,0,0,0,0.0
2463,2021,영등포구,기타,승합,5,0,0,0,0,0.0
2464,2021,영등포구,기타,화물,7,0,0,0,0,0.0
2465,2021,영등포구,기타,이륜,6,0,0,0,0,0.0
2466,2021,영등포구,기타,자전거,7,0,0,0,0,0.0
2467,2021,영등포구,기타,건설기계,2,0,0,0,0,0.0
2468,2021,영등포구,기타,기타,3,0,0,0,0,0.0
2469,2021,강북구,맑음,승용,512,0,0,0,3,0.59
2470,2021,강북구,맑음,승합,86,0,0,0,0,0.0
2471,2021,강북구,맑음,화물,81,0,0,4,1,1.23
2472,2021,강북구,맑음,특수,1,0,0,0,0,0.0
2473,2021,강북구,맑음,이륜,163,0,0,0,1,0.61
2474,2021,강북구,맑음,원동기,11,0,0,0,0,0.0
2475,2021,강북구,맑음,자전거,53,0,0,0,0,0.0
2476,2021,강북구,맑음,건설기계,5,0,0,0,0,0.0
2477,2021,강북구,맑음,개인형이동수단(PM),16,0,0,0,0,0.0
2478,2021,강북구,맑음,기타,6,0,0,0,0,0.0
2479,2021,강북구,흐림,승용,15,0,0,0,0,0.0
2480,2021,강북구,흐림,승합,1,0,0,0,0,0.0
2481,2021,강북구,흐림,화물,1,0,0,0,0,0.0
2482,2021,강북구,흐림,이륜,8,0,0,0,0,0.0
2483,2021,강북구,흐림,자전거,1,0,0,0,0,0.0
2484,2021,강북구,비,승용,24,0,0,0,0,0.0
2485,2021,강북구,비,승합,4,0,0,0,0,0.0
2486,2021,강북구,비,화물,6,0,0,0,0,0.0
2487,2021,강북구,비,이륜,13,0,0,0,0,0.0
2488,2021,강북구,비,원동기,1,0,0,0,0,0.0
2489,2021,강북구,비,자전거,2,0,0,0,0,0.0
2490,2021,강북구,비,건설기계,1,0,0,0,1,100.0
2491,2021,강북구,눈,승용,3,0,0,0,0,0.0
2492,2021,강북구,눈,화물,1,0,0,0,0,0.0
2493,2021,강북구,눈,이륜,1,0,0,0,0,0.0
2494,2021,강북구,기타,화물,1,0,0,0,0,0.0
2495,2021,용산구,맑음,승용,596,0,0,0,1,0.17
2496,2021,용산구,맑음,승합,57,0,0,0,1,1.75
2497,2021,용산구,맑음,화물,73,0,0,5,1,1.37
2498,2021,용산구,맑음,특수,2,0,0,0,1,50.0
2499,2021,용산구,맑음,이륜,99,0,0,0,1,1.01
2500,2021,용산구,맑음,자전거,46,0,0,0,0,0.0
2501,2021,용산구,맑음,건설기계,3,0,0,0,0,0.0
2502,2021,용산구,맑음,개인형이동수단(PM),6,0,0,0,0,0.0
2503,2021,용산구,맑음,기타,27,0,0,0,0,0.0
2504,2021,용산구,흐림,승용,16,0,0,0,0,0.0
2505,2021,용산구,흐림,승합,2,0,0,0,0,0.0
2506,2021,용산구,흐림,이륜,5,0,0,0,0,0.0
2507,2021,용산구,흐림,자전거,1,0,0,0,0,0.0
2508,2021,용산구,비,승용,47,0,0,0,0,0.0
2509,2021,용산구,비,승합,5,0,0,0,0,0.0
2510,2021,용산구,비,화물,6,0,0,0,0,0.0
2511,2021,용산구,비,이륜,4,0,0,0,0,0.0
2512,2021,용산구,비,원동기,1,0,0,0,0,0.0
2513,2021,용산구,비,자전거,1,0,0,0,0,0.0
2514,2021,용산구,비,건설기계,1,0,0,0,0,0.0
2515,2021,용산구,비,기타,1,0,0,0,0,0.0
2516,2021,용산구,눈,승용,7,0,0,0,0,0.0
2517,2021,용산구,기타,승용,5,0,0,0,0,0.0
2518,2021,용산구,기타,화물,1,0,0,0,0,0.0
2519,2021,용산구,기타,이륜,1,0,0,0,0,0.0
2520,2021,용산구,기타,기타,1,0,0,0,0,0.0
2521,2021,은평구,맑음,승용,433,0,0,0,2,0.46
2522,2021,은평구,맑음,승합,56,1,0,0,1,1.79
2523,2021,은평구,맑음,화물,68,0,0,5,2,2.94
2524,2021,은평구,맑음,특수,1,0,0,0,0,0.0
2525,2021,은평구,맑음,이륜,104,0,0,0,2,1.92
2526,2021,은평구,맑음,원동기,27,0,0,0,1,3.7
2527,2021,은평구,맑음,자전거,54,0,0,0,2,3.7
2528,2021,은평구,맑음,건설기계,8,0,0,0,1,12.5
2529,2021,은평구,맑음,사륜오토바이(AVT),1,0,0,0,0,0.0
2530,2021,은평구,맑음,개인형이동수단(PM),14,0,0,0,0,0.0
2531,2021,은평구,맑음,기타,11,0,0,0,0,0.0
2532,2021,은평구,흐림,승용,20,0,0,0,0,0.0
2533,2021,은평구,흐림,승합,1,0,0,0,0,0.0
2534,2021,은평구,흐림,화물,2,0,0,0,0,0.0
2535,2021,은평구,흐림,이륜,4,0,0,0,0,0.0
2536,2021,은평구,흐림,자전거,2,0,0,0,0,0.0
2537,2021,은평구,비,승용,35,0,0,0,0,0.0
2538,2021,은평구,비,승합,1,0,0,0,0,0.0
2539,2021,은평구,비,화물,7,0,0,0,0,0.0
2540,2021,은평구,비,이륜,12,0,0,0,0,0.0
2541,2021,은평구,비,원동기,1,0,0,0,0,0.0
2542,2021,은평구,눈,승용,3,0,0,0,0,0.0
2543,2021,은평구,기타,승용,1,0,0,0,0,0.0
2544,2021,은평구,기타,이륜,1,0,0,0,0,0.0
2545,2021,종로구,맑음,승용,434,0,0,0,1,0.23
2546,2021,종로구,맑음,승합,55,0,0,0,1,1.82
2547,2021,종로구,맑음,화물,53,0,0,5,1,1.89
2548,2021,종로구,맑음,특수,3,0,0,0,0,0.0
2549,2021,종로구,맑음,이륜,87,0,0,0,0,0.0
2550,2021,종로구,맑음,원동기,21,0,0,0,0,0.0
2551,2021,종로구,맑음,자전거,18,0,0,0,0,0.0
2552,2021,종로구,맑음,건설기계,2,0,0,0,0,0.0
2553,2021,종로구,맑음,사륜오토바이(AVT),1,0,0,0,0,0.0
2554,2021,종로구,맑음,개인형이동수단(PM),4,0,0,0,0,0.0
2555,2021,종로구,맑음,기타,13,0,0,0,0,0.0
2556,2021,종로구,흐림,승용,18,0,0,0,0,0.0
2557,2021,종로구,흐림,승합,2,0,0,0,0,0.0
2558,2021,종로구,흐림,화물,2,0,0,0,0,0.0
2559,2021,종로구,흐림,이륜,6,0,0,0,0,0.0
2560,2021,종로구,흐림,원동기,1,0,0,0,1,100.0
2561,2021,종로구,비,승용,27,0,0,0,0,0.0
2562,2021,종로구,비,승합,3,0,0,0,0,0.0
2563,2021,종로구,비,화물,6,0,0,1,1,16.67
2564,2021,종로구,비,이륜,7,0,0,0,1,14.29
2565,2021,종로구,비,원동기,1,0,0,0,0,0.0
2566,2021,종로구,비,기타,3,0,0,0,0,0.0
2567,2021,종로구,눈,승용,1,0,0,0,0,0.0
2568,2021,종로구,눈,승합,1,0,0,0,0,0.0
2569,2021,종로구,눈,화물,1,0,0,1,0,0.0
2570,2021,종로구,기타,승용,5,0,0,0,0,0.0
2571,2021,종로구,기타,이륜,2,0,0,0,0,0.0
2572,2021,종로구,기타,자전거,1,0,0,0,0,0.0
2573,2021,중구,맑음,승용,460,0,0,0,1,0.22
2574,2021,중구,맑음,승합,64,0,0,0,1,1.56
2575,2021,중구,맑음,화물,68,0,0,10,0,0.0
2576,2021,중구,맑음,특수,1,0,0,0,0,0.0
2577,2021,중구,맑음,이륜,75,0,0,0,1,1.33
2578,2021,중구,맑음,원동기,33,0,0,0,0,0.0
2579,2021,중구,맑음,자전거,15,0,0,0,0,0.0
2580,2021,중구,맑음,건설기계,3,0,0,0,0,0.0
2581,2021,중구,맑음,개인형이동수단(PM),6,0,0,0,0,0.0
2582,2021,중구,맑음,기타,15,0,0,0,0,0.0
2583,2021,중구,흐림,승용,41,0,0,0,0,0.0
2584,2021,중구,흐림,승합,5,0,0,0,0,0.0
2585,2021,중구,흐림,화물,7,0,0,2,0,0.0
2586,2021,중구,흐림,이륜,13,0,0,0,0,0.0
2587,2021,중구,흐림,자전거,2,0,0,0,0,0.0
2588,2021,중구,흐림,건설기계,1,0,0,0,0,0.0
2589,2021,중구,흐림,개인형이동수단(PM),1,0,0,0,0,0.0
2590,2021,중구,비,승용,23,0,0,0,0,0.0
2591,2021,중구,비,승합,3,0,0,0,0,0.0
2592,2021,중구,비,화물,1,0,0,0,0,0.0
2593,2021,중구,비,이륜,3,0,0,0,0,0.0
2594,2021,중구,비,원동기,1,0,0,0,0,0.0
2595,2021,중구,비,개인형이동수단(PM),1,0,0,0,0,0.0
2596,2021,중구,눈,승용,2,0,0,0,0,0.0
2597,2021,중구,눈,이륜,1,0,0,0,0,0.0
2598,2021,중구,기타,승용,7,0,0,0,0,0.0
2599,2021,중구,기타,화물,2,0,0,1,0,0.0
2600,2021,중랑구,맑음,승용,674,1,0,0,2,0.3
2601,2021,중랑구,맑음,승합,70,0,0,0,1,1.43
2602,2021,중랑구,맑음,화물,131,0,0,9,0,0.0
2603,2021,중랑구,맑음,특수,3,0,0,0,0,0.0
2604,2021,중랑구,맑음,이륜,175,0,0,0,1,0.57
2605,2021,중랑구,맑음,원동기,16,0,0,0,1,6.25
2606,2021,중랑구,맑음,자전거,89,0,0,0,0,0.0
2607,2021,중랑구,맑음,건설기계,7,0,0,0,1,14.29
2608,2021,중랑구,맑음,개인형이동수단(PM),18,0,0,0,0,0.0
2609,2021,중랑구,맑음,기타,33,0,0,0,0,0.0
2610,2021,중랑구,흐림,승용,16,0,0,0,0,0.0
2611,2021,중랑구,흐림,승합,1,0,0,0,0,0.0
2612,2021,중랑구,흐림,화물,5,0,0,2,0,0.0
2613,2021,중랑구,흐림,이륜,5,0,0,0,0,0.0
2614,2021,중랑구,흐림,자전거,1,0,0,0,0,0.0
2615,2021,중랑구,흐림,개인형이동수단(PM),1,0,0,0,0,0.0
2616,2021,중랑구,흐림,기타,10,0,0,0,0,0.0
2617,2021,중랑구,비,승용,45,0,0,0,1,2.22
2618,2021,중랑구,비,승합,1,0,0,0,0,0.0
2619,2021,중랑구,비,화물,6,0,0,0,0,0.0
2620,2021,중랑구,비,이륜,10,0,0,0,0,0.0
2621,2021,중랑구,비,원동기,1,0,0,0,0,0.0
2622,2021,중랑구,비,자전거,5,0,0,0,0,0.0
2623,2021,중랑구,비,기타,6,0,0,0,0,0.0
2624,2021,중랑구,눈,승용,2,0,0,0,0,0.0
2625,2021,중랑구,눈,승합,1,0,0,0,0,0.0
2626,2021,중랑구,눈,이륜,1,0,0,0,0,0.0
2627,2021,중랑구,눈,기타,1,0,0,0,0,0.0
2628,2021,중랑구,기타,승용,20,0,0,0,0,0.0
2629,2021,중랑구,기타,승합,1,0,0,0,0,0.0
2630,2021,중랑구,기타,화물,3,0,0,0,0,0.0
2631,2021,중랑구,기타,이륜,3,0,0,0,0,0.0
2632,2021,중랑구,기타,원동기,2,0,0,0,0,0.0
2633,2021,중랑구,기타,자전거,3,0,0,0,0,0.0
2634,2021,중랑구,기타,기타,7,0,0,0,0,0.0
2635,2021,강서구,맑음,승용,777,0,1,0,2,0.26
2636,2021,강서구,맑음,승합,89,0,0,0,2,2.25
2637,2021,강서구,맑음,화물,97,0,0,10,1,1.03
2638,2021,강서구,맑음,특수,5,0,0,0,0,0.0
2639,2021,강서구,맑음,이륜,168,0,0,0,3,1.79
2640,2021,강서구,맑음,원동기,35,0,0,0,1,2.86
2641,2021,강서구,맑음,자전거,93,0,0,0,1,1.08
2642,2021,강서구,맑음,건설기계,11,0,0,0,1,9.09
2643,2021,강서구,맑음,개인형이동수단(PM),16,0,0,0,0,0.0
2644,2021,강서구,맑음,기타,33,0,0,0,0,0.0
2645,2021,강서구,흐림,승용,37,0,0,0,1,2.7
2646,2021,강서구,흐림,승합,4,0,0,0,0,0.0
2647,2021,강서구,흐림,화물,6,0,0,0,0,0.0
2648,2021,강서구,흐림,이륜,13,0,0,0,0,0.0
2649,2021,강서구,흐림,자전거,2,0,0,0,0,0.0
2650,2021,강서구,흐림,개인형이동수단(PM),2,0,0,0,0,0.0
2651,2021,강서구,흐림,기타,1,0,0,0,0,0.0
2652,2021,강서구,비,승용,58,0,0,0,0,0.0
2653,2021,강서구,비,승합,6,0,0,0,0,0.0
2654,2021,강서구,비,화물,7,0,0,3,1,14.29
2655,2021,강서구,비,이륜,8,0,0,0,0,0.0
2656,2021,강서구,비,원동기,3,0,0,0,0,0.0
2657,2021,강서구,비,자전거,3,0,0,0,0,0.0
2658,2021,강서구,비,기타,7,0,0,0,0,0.0
2659,2021,강서구,눈,승용,4,0,0,0,0,0.0
2660,2021,강서구,눈,승합,2,0,0,0,0,0.0
2661,2021,강서구,눈,화물,1,0,0,0,0,0.0
2662,2021,강서구,눈,기타,1,0,0,0,0,0.0
2663,2021,강서구,기타,승용,6,0,0,0,0,0.0
2664,2021,강서구,기타,승합,1,0,0,0,0,0.0
2665,2021,강서구,기타,화물,1,0,0,0,0,0.0
2666,2021,강서구,기타,이륜,3,0,0,0,0,0.0
2667,2021,강서구,기타,자전거,1,0,0,0,0,0.0
2668,2021,관악구,맑음,승용,726,0,0,0,5,0.69
2669,2021,관악구,맑음,승합,103,0,0,0,0,0.0
2670,2021,관악구,맑음,화물,82,0,0,10,0,0.0
2671,2021,관악구,맑음,특수,3,0,0,0,0,0.0
2672,2021,관악구,맑음,이륜,197,0,0,0,0,0.0
2673,2021,관악구,맑음,원동기,14,0,0,0,0,0.0
2674,2021,관악구,맑음,자전거,25,0,0,0,0,0.0
2675,2021,관악구,맑음,건설기계,8,0,0,0,0,0.0
2676,2021,관악구,맑음,개인형이동수단(PM),12,0,0,0,0,0.0
2677,2021,관악구,맑음,기타,5,0,0,0,0,0.0
2678,2021,관악구,흐림,승용,59,0,0,0,1,1.69
2679,2021,관악구,흐림,승합,6,0,0,0,0,0.0
2680,2021,관악구,흐림,화물,2,0,0,0,0,0.0
2681,2021,관악구,흐림,특수,1,0,0,0,0,0.0
2682,2021,관악구,흐림,이륜,19,0,0,0,0,0.0
2683,2021,관악구,흐림,원동기,1,0,0,0,0,0.0
2684,2021,관악구,흐림,자전거,4,0,0,0,0,0.0
2685,2021,관악구,비,승용,57,0,0,0,1,1.75
2686,2021,관악구,비,승합,10,0,0,0,0,0.0
2687,2021,관악구,비,화물,9,0,0,0,0,0.0
2688,2021,관악구,비,특수,1,0,0,0,0,0.0
2689,2021,관악구,비,이륜,16,0,0,0,1,6.25
2690,2021,관악구,비,개인형이동수단(PM),1,0,0,0,0,0.0
2691,2021,관악구,눈,승용,14,0,0,0,0,0.0
2692,2021,관악구,눈,이륜,2,0,0,0,0,0.0
2693,2021,관악구,기타,승용,32,0,0,0,0,0.0
2694,2021,관악구,기타,승합,1,0,0,0,0,0.0
2695,2021,관악구,기타,이륜,6,0,0,0,0,0.0
2696,2021,관악구,기타,자전거,2,0,0,0,0,0.0
2697,2021,관악구,기타,개인형이동수단(PM),1,0,0,0,0,0.0
2698,2021,광진구,맑음,승용,472,0,0,0,1,0.21
2699,2021,광진구,맑음,승합,51,0,0,0,0,0.0
2700,2021,광진구,맑음,화물,62,0,0,6,1,1.61
2701,2021,광진구,맑음,이륜,95,0,0,0,0,0.0
2702,2021,광진구,맑음,원동기,31,0,0,0,0,0.0
2703,2021,광진구,맑음,자전거,69,0,0,0,0,0.0
2704,2021,광진구,맑음,건설기계,6,0,0,0,0,0.0
2705,2021,광진구,맑음,사륜오토바이(AVT),1,0,0,0,0,0.0
2706,2021,광진구,맑음,개인형이동수단(PM),18,0,0,0,0,0.0
2707,2021,광진구,맑음,기타,32,0,0,0,0,0.0
2708,2021,광진구,흐림,승용,8,0,0,0,0,0.0
2709,2021,광진구,흐림,화물,1,0,0,0,0,0.0
2710,2021,광진구,흐림,이륜,3,0,0,0,0,0.0
2711,2021,광진구,흐림,원동기,2,0,0,0,0,0.0
2712,2021,광진구,흐림,자전거,1,0,0,0,0,0.0
2713,2021,광진구,흐림,기타,1,0,0,0,0,0.0
2714,2021,광진구,비,승용,37,0,0,0,1,2.7
2715,2021,광진구,비,승합,4,0,0,0,0,0.0
2716,2021,광진구,비,화물,5,0,0,3,1,20.0
2717,2021,광진구,비,이륜,3,0,0,0,0,0.0
2718,2021,광진구,비,원동기,1,0,0,0,0,0.0
2719,2021,광진구,비,건설기계,1,0,0,0,0,0.0
2720,2021,광진구,비,개인형이동수단(PM),1,0,0,0,0,0.0
2721,2021,광진구,비,기타,2,0,0,0,0,0.0
2722,2021,광진구,눈,승용,1,0,0,0,0,0.0
2723,2021,광진구,기타,승용,8,0,0,0,0,0.0
2724,2021,광진구,기타,이륜,4,0,0,0,0,0.0
2725,2021,광진구,기타,자전거,1,0,0,0,0,0.0
2726,2021,광진구,기타,기타,1,0,0,0,0,0.0
2727,2021,구로구,맑음,승용,718,0,0,0,4,0.56
2728,2021,구로구,맑음,승합,87,0,0,0,0,0.0
2729,2021,구로구,맑음,화물,129,0,0,10,0,0.0
2730,2021,구로구,맑음,특수,2,0,0,0,0,0.0
2731,2021,구로구,맑음,이륜,156,0,0,0,4,2.56
2732,2021,구로구,맑음,원동기,11,0,0,0,1,9.09
2733,2021,구로구,맑음,자전거,64,0,0,0,0,0.0
2734,2021,구로구,맑음,건설기계,10,0,0,0,0,0.0
2735,2021,구로구,맑음,개인형이동수단(PM),9,0,0,0,0,0.0
2736,2021,구로구,맑음,기타,12,0,0,0,0,0.0
2737,2021,구로구,흐림,승용,18,0,0,0,0,0.0
2738,2021,구로구,흐림,승합,1,0,0,0,0,0.0
2739,2021,구로구,흐림,화물,2,0,0,1,0,0.0
